,Unnamed: 0.1,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
1690,1690,40736,FE-146,4454,4980,what is the current time in delhi,datetime_query,audio-1490195155-headset.flac
1691,1691,43735,FE-146,5162,5867,i wanna get up at six am,alarm_set,audio-1490195706-headset.flac
1692,1692,28267,FE-146,1762,1915,what's the time in china right now,datetime_query,audio-1490195547.flac
1693,1693,21957,FE-146,15702,19038,it would be nice if you post status for me,social_post,audio-1490193351.flac
1694,1694,28266,FE-146,1762,1915,what's the time in china right now,datetime_query,audio-1490195547-headset.flac
1695,1695,6695,FE-146,11580,13831,is there any grocery nearby,recommendation_locations,audio-1490194604-headset.flac
1696,1696,14701,FE-146,13719,16425,is adele going to go on tour,qa_factoid,audio-1490193751-headset.flac
1697,1697,14702,FE-146,13719,16425,is adele going to go on tour,qa_factoid,audio-1490193751.flac
1698,1698,54982,FE-146,7919,9268,new meeting add bill and malinda as attendees,calendar_set,audio-1490195332-headset.flac
1699,1699,54983,FE-146,7919,9268,new meeting add bill and malinda as attendees,calendar_set,audio-1490195332.flac
1700,1700,28212,FE-146,1755,1907,turn up the lights,hue_lightup,audio-1490194276.flac
1701,1701,28211,FE-146,1755,1907,turn up the lights,hue_lightup,audio-1490194276-headset.flac
1702,1702,21781,FE-146,15664,18991,change status,social_post,audio-1490195077.flac
1703,1703,6696,FE-146,11580,13831,is there any grocery nearby,recommendation_locations,audio-1490194604.flac
1704,1704,29868,FE-146,2011,2222,hello how are you,general_greet,audio-1490194764-headset.flac
1705,1705,29869,FE-146,2011,2222,hello how are you,general_greet,audio-1490194764.flac
1706,1706,14421,FE-146,13648,16335,what is the exchange rate between pound sterling and the us dollar,qa_currency,audio-1490193928.flac
1707,1707,12427,FE-146,13092,15615,what is the definition of session,qa_definition,audio-1490193756-headset.flac
1708,1708,12428,FE-146,13092,15615,what is the definition of session,qa_definition,audio-1490193756.flac
1709,1709,27159,FE-146,16915,20495,do i have any new emails,email_query,audio-1490194953.flac
1710,1710,30554,FE-146,2177,2407,find me the current weather condition,weather_query,audio-1490195888-headset.flac
1711,1711,4724,FE-146,1117,1179,play maroon five playlist,play_music,audio-1490194928.flac
1712,1712,4723,FE-146,1117,1179,play maroon five playlist,play_music,audio-1490194928-headset.flac
1713,1713,27158,FE-146,16915,20495,do i have any new emails,email_query,audio-1490194953-headset.flac
1714,1714,46902,FE-146,5973,6951,do i have alarms set before six in the morning,alarm_query,audio-1490193402.flac
1715,1715,30520,FE-146,2168,2395,turn off my alarm,alarm_remove,audio-1490195576.flac
1716,1716,46901,FE-146,5973,6951,do i have alarms set before six in the morning,alarm_query,audio-1490193402-headset.flac
1717,1717,27128,FE-146,16909,20488,add a new email contact to my list,email_addcontact,audio-1490195262.flac
1718,1718,27127,FE-146,16909,20488,add a new email contact to my list,email_addcontact,audio-1490195262-headset.flac
1719,1719,10742,FE-146,12631,15014,get me a taxi to the airport right now,transport_taxi,audio-1490194206.flac
1720,1720,10741,FE-146,12631,15014,get me a taxi to the airport right now,transport_taxi,audio-1490194206-headset.flac
1721,1721,55278,FE-146,7994,9348,clear my calendar of all events,calendar_remove,audio-1490193904-headset.flac
1722,1722,55279,FE-146,7994,9348,clear my calendar of all events,calendar_remove,audio-1490193904.flac
1723,1723,27085,FE-146,169,149,can they do delivery,query,audio-1490195113.flac
1724,1724,27084,FE-146,169,149,can they do delivery,query,audio-1490195113-headset.flac
1725,1725,30555,FE-146,2177,2407,find me the current weather condition,weather_query,audio-1490195888.flac
1726,1726,21073,FE-146,1547,1673,what's the weather for my location this week,weather_query,audio-1490193711-headset.flac
1727,1727,23791,FE-146,1606,1741,please provide current time in india,datetime_query,audio-1490195835-headset.flac
1728,1728,30519,FE-146,2168,2395,turn off my alarm,alarm_remove,audio-1490195576-headset.flac
1729,1729,46919,FE-146,5976,6955,put on the next song in five minutes,play_music,audio-1490193062.flac
1730,1730,46918,FE-146,5976,6955,put on the next song in five minutes,play_music,audio-1490193062-headset.flac
1731,1731,53929,FE-146,7656,8954,give me my to do list for today,calendar_set,audio-1490195098.flac
1732,1732,53928,FE-146,7656,8954,give me my to do list for today,calendar_set,audio-1490195098-headset.flac
1733,1733,53927,FE-146,7656,8954,give me my to do list for today,calendar_set,audio-1490194256.flac
1734,1734,53926,FE-146,7656,8954,give me my to do list for today,calendar_set,audio-1490194256-headset.flac
1735,1735,16678,FE-146,14262,17156,what is definition of plot,qa_definition,audio-1490194816-headset.flac
1736,1736,16679,FE-146,14262,17156,what is definition of plot,qa_definition,audio-1490194816.flac
1737,1737,23792,FE-146,1606,1741,please provide current time in india,datetime_query,audio-1490195835.flac
1738,1738,8542,FE-146,12122,14419,schedule an uber in twenty minutes to tesco on fifth street,transport_taxi,audio-1490195928-headset.flac
1739,1739,16694,FE-146,14268,17166,can you do nine plus two,qa_maths,audio-1490194516-headset.flac
1740,1740,16695,FE-146,14268,17166,can you do nine plus two,qa_maths,audio-1490194516.flac
1741,1741,4772,FE-146,11186,13327,i have my clothes list,lists_query,audio-1490193389.flac
1742,1742,4771,FE-146,11186,13327,i have my clothes list,lists_query,audio-1490193389-headset.flac
1743,1743,25276,FE-146,16438,19909,i need this e mail sent now,email_sendemail,audio-1490196036-headset.flac
1744,1744,25277,FE-146,16438,19909,i need this e mail sent now,email_sendemail,audio-1490196036.flac
1745,1745,30517,FE-146,2168,2395,turn off my alarm,alarm_remove,audio-1490194380-headset.flac
1746,1746,30518,FE-146,2168,2395,turn off my alarm,alarm_remove,audio-1490194380.flac
1747,1747,8543,FE-146,12122,14419,schedule an uber in twenty minutes to tesco on fifth street,transport_taxi,audio-1490195928.flac
1748,1748,12318,FE-146,13057,15576,what is the linear equation,qa_maths,audio-1490195131.flac
1749,1749,21074,FE-146,1547,1673,what's the weather for my location this week,weather_query,audio-1490193711.flac
1750,1750,16785,FE-146,143,126,i don't like it,music_dislikeness,audio-1490193505-headset.flac
1751,1751,12543,FE-146,13124,15652,how big is the cosmos,qa_factoid,audio-1490195808-headset.flac
1752,1752,12544,FE-146,13124,15652,how big is the cosmos,qa_factoid,audio-1490195808.flac
1753,1753,30912,FE-146,225,201,lights off,iot_hue_lightoff,audio-1490195572-headset.flac
1754,1754,30913,FE-146,225,201,lights off,iot_hue_lightoff,audio-1490195572.flac
1755,1755,38888,FE-146,4061,4518,please change the colour of the lights i'll tell you when to stop,iot_hue_lightchange,audio-1490195307.flac
1756,1756,38887,FE-146,4061,4518,please change the colour of the lights i'll tell you when to stop,iot_hue_lightchange,audio-1490195307-headset.flac
1757,1757,31041,FE-146,2268,2512,order the best priced general tofu in nyack,takeaway_order,audio-1490195358-headset.flac
1758,1758,31042,FE-146,2268,2512,order the best priced general tofu in nyack,takeaway_order,audio-1490195358.flac
1759,1759,30863,FE-146,2240,2475,weather forecast for this week,weather_query,audio-1490195827.flac
1760,1760,23596,FE-146,16008,19395,tell me when i get new emails from principal lowry,email_query,audio-1490192543.flac
1761,1761,21159,FE-146,15495,18783,pull up a complaint for for aol,social_post,audio-1490193777-headset.flac
1762,1762,21160,FE-146,15495,18783,pull up a complaint for for aol,social_post,audio-1490193777.flac
1763,1763,10602,FE-146,12590,14962,can you check train schedule to berkeley,transport_ticket,audio-1490193108.flac
1764,1764,15410,FE-146,1393,1502,time,query,audio-1490196070.flac
1765,1765,15409,FE-146,1393,1502,time,query,audio-1490196070-headset.flac
1766,1766,10601,FE-146,12590,14962,can you check train schedule to berkeley,transport_ticket,audio-1490193108-headset.flac
1767,1767,56537,FE-146,8328,9746,remind me about the meeting tomorrow at two pm,calendar_set,audio-1490194773.flac
1768,1768,56536,FE-146,8328,9746,remind me about the meeting tomorrow at two pm,calendar_set,audio-1490194773-headset.flac
1769,1769,23595,FE-146,16008,19395,tell me when i get new emails from principal lowry,email_query,audio-1490192543-headset.flac
1770,1770,56736,FE-146,8379,9810,are there any events coming up,recommendation_events,audio-1490193369.flac
1771,1771,30862,FE-146,2240,2475,weather forecast for this week,weather_query,audio-1490195827-headset.flac
1772,1772,30860,FE-146,2240,2475,weather forecast for this week,weather_query,audio-1490193268-headset.flac
1773,1773,16786,FE-146,143,126,i don't like it,music_dislikeness,audio-1490193505.flac
1774,1774,11230,FE-146,12761,15192,is it bumper to bumper,transport_traffic,audio-1490195025.flac
1775,1775,43409,FE-146,5067,5754,put the last song on repeat,music_settings,audio-1490193895.flac
1776,1776,43408,FE-146,5067,5754,put the last song on repeat,music_settings,audio-1490193895-headset.flac
1777,1777,60227,FE-146,9298,11043,please start fm eight hundred and ninety radio channel,play_radio,audio-1490193994-headset.flac
1778,1778,60228,FE-146,9298,11043,please start fm eight hundred and ninety radio channel,play_radio,audio-1490193994.flac
1779,1779,25325,FE-146,1645,1787,do i have any alarms set,alarm_query,audio-1490195719-headset.flac
1780,1780,25326,FE-146,1645,1787,do i have any alarms set,alarm_query,audio-1490195719.flac
1781,1781,30861,FE-146,2240,2475,weather forecast for this week,weather_query,audio-1490193268.flac
1782,1782,60242,FE-146,93,81,set an alarm for twelve,alarm_set,audio-1490194136-headset.flac
1783,1783,60258,FE-146,9301,11046,play an fm,play_radio,audio-1490195593-headset.flac
1784,1784,60259,FE-146,9301,11046,play an fm,play_radio,audio-1490195593.flac
1785,1785,43383,FE-146,5058,5743,please tell me latest news of world,news_query,audio-1490195831.flac
1786,1786,23681,FE-146,16036,19431,have i got any new emails,email_query,audio-1490193684.flac
1787,1787,23680,FE-146,16036,19431,have i got any new emails,email_query,audio-1490193684-headset.flac
1788,1788,43382,FE-146,5058,5743,please tell me latest news of world,news_query,audio-1490195831-headset.flac
1789,1789,30856,FE-146,224,201,lights off,iot_hue_lightoff,audio-1490195394-headset.flac
1790,1790,30857,FE-146,224,201,lights off,iot_hue_lightoff,audio-1490195394.flac
1791,1791,60243,FE-146,93,81,set an alarm for twelve,alarm_set,audio-1490194136.flac
1792,1792,55393,FE-146,8012,9369,tell me the meetings i have for the week,calendar_query,audio-1490193057.flac
1793,1793,12317,FE-146,13057,15576,what is the linear equation,qa_maths,audio-1490195131-headset.flac
1794,1794,27257,FE-146,16940,20524,through mail server,email_sendemail,audio-1490194043.flac
1795,1795,27533,FE-146,17014,20623,reply to the email,email_sendemail,audio-1490195028.flac
1796,1796,27532,FE-146,17014,20623,reply to the email,email_sendemail,audio-1490195028-headset.flac
1797,1797,54177,FE-146,7744,9059,am i available at five pm on sunday,calendar_query,audio-1490193955-headset.flac
1798,1798,55204,FE-146,7973,9326,whats on my calendar today,query,audio-1490192684-headset.flac
1799,1799,55205,FE-146,7973,9326,whats on my calendar today,query,audio-1490192684.flac
1800,1800,16503,FE-146,1420,1528,please tell me the time,datetime_query,audio-1490195715-headset.flac
1801,1801,22122,FE-146,15746,19098,create new contact with email,email_addcontact,audio-1490193643-headset.flac
1802,1802,16504,FE-146,1420,1528,please tell me the time,datetime_query,audio-1490195715.flac
1803,1803,59509,FE-146,9142,10856,are there team meetups on the schedule this month,calendar_query,audio-1490192933.flac
1804,1804,22123,FE-146,15746,19098,create new contact with email,email_addcontact,audio-1490193643.flac
1805,1805,30123,FE-146,2066,2280,what where the winning numbers of the powerball lottery yesterday,news_query,audio-1490192985.flac
1806,1806,30126,FE-146,2067,2282,did anyone win the powerball lottery yesterday,news_query,audio-1490194102-headset.flac
1807,1807,30127,FE-146,2067,2282,did anyone win the powerball lottery yesterday,news_query,audio-1490194102.flac
1808,1808,12101,FE-146,12995,15497,send a message on facebook to pending friend requests that my friend list is full and i will be creating a new profile soon,social_post,audio-1490194843-headset.flac
1809,1809,12102,FE-146,12995,15497,send a message on facebook to pending friend requests that my friend list is full and i will be creating a new profile soon,social_post,audio-1490194843.flac
1810,1810,16526,FE-146,14209,17083,how old was elvis when he died,qa_factoid,audio-1490193025-headset.flac
1811,1811,16527,FE-146,14209,17083,how old was elvis when he died,qa_factoid,audio-1490193025.flac
1812,1812,5205,FE-146,11263,13430,next one please,play_podcasts,audio-1490193923.flac
1813,1813,30122,FE-146,2066,2280,what where the winning numbers of the powerball lottery yesterday,news_query,audio-1490192985-headset.flac
1814,1814,5204,FE-146,11263,13430,next one please,play_podcasts,audio-1490193923-headset.flac
1815,1815,59508,FE-146,9142,10856,are there team meetups on the schedule this month,calendar_query,audio-1490192933-headset.flac
1816,1816,55198,FE-146,7970,9323,remind me the wedding on time to buy a present,calendar_set,audio-1490195692.flac
1817,1817,14420,FE-146,13648,16335,what is the exchange rate between pound sterling and the us dollar,qa_currency,audio-1490193928-headset.flac
1818,1818,14407,FE-146,1364,1466,keep the socket in off condition,iot_wemo_off,audio-1490194481.flac
1819,1819,20184,FE-146,1523,1646,play country music,music,audio-1490192698.flac
1820,1820,20183,FE-146,1523,1646,play country music,music,audio-1490192698-headset.flac
1821,1821,39737,FE-146,4229,4715,can you turn off my bedroom lamp,iot_hue_lightoff,audio-1490193142.flac
1822,1822,39736,FE-146,4229,4715,can you turn off my bedroom lamp,iot_hue_lightoff,audio-1490193142-headset.flac
1823,1823,5565,FE-146,11323,13502,next episode please,play_podcasts,audio-1490195839.flac
1824,1824,5564,FE-146,11323,13502,next episode please,play_podcasts,audio-1490195839-headset.flac
